filename,avg_score,SourceRA,SourceDec,matched_source,object_name,object_type,ref_count,redshift,arxiv_url,summary
4000775195904,0.0,150.48890554617753,2.846659226483779,SIMBAD,COSMOS2015 1015100,G,0,,,
4000927631312,0.0,150.25536963708927,1.724961168172099,SIMBAD,COSMOS2015 288511,G,2,,,
4000789404845,0.0,150.01386487798698,2.6839626739508904,SIMBAD,COSMOS2015 911861,G,4,,,
4000769822618,0.0,149.52431272639834,2.44521912975517,SIMBAD,COSMOS2015 754998,G,1,,,
4000858490701,0.0,214.41561347253003,52.57149535084996,SIMBAD,EGSIRAC J141739.75+523417.4,G,3,,,
4001211189662,0.0,214.6332870144858,52.750135708676886,SIMBAD,CANDELS EGS F160W J141831.8+524501.0,G,2,,,
4001123204319,0.0,150.04222704657292,2.753096162219263,SIMBAD,COSMOS2015 954292,G,1,,,
4001047625800,0.0,150.4015265961017,2.8281483493915545,SIMBAD,COSMOS2015 1002931,G,1,,,
4000814982223,0.0,150.75503067453866,1.974239711084347,SIMBAD,COSMOS2015 445866,G,4,,,
4001209424025,0.0,10.900239771927978,41.12468315895002,SIMBAD,[JSD2015] AP  3205,Cl*,1,,,
4001062262727,0.0,149.66823985692685,1.8792928404186409,SIMBAD,COSMOS2015 386036,G,1,,,
4001242538376,0.0,149.5302234379549,2.652749859538734,SIMBAD,COSMOS2015 892083,G,6,,,
4001083121075,0.0,149.96834513807596,1.7148866560325107,SIMBAD,COSMOS2015 282387,G,5,,,
4001030544761,0.0,214.8371038228117,52.82682519877799,SIMBAD,CANDELS EGS F160W J141920.9+524936.7,G,3,,,
4001195840924,0.0,150.6314580793014,2.00262619898971,SIMBAD,ACS-GC 20054816,AGN,17,,,
4001012762771,0.0,149.67380183355687,1.7183555879286165,SIMBAD,COSMOS2015 284430,G,4,,,
4001190464508,0.0,149.73817850603723,1.788485455462425,SIMBAD,COSMOS2015 328081,G,2,,,
4001204757548,0.0,149.9117858979778,2.8129872426304816,SIMBAD,COSMOS2015 991338,G,1,,,
4001139793768,0.0,149.69982751758494,2.591134879794977,SIMBAD,COSMOS2015 852017,G,5,,,
4000836298798,0.0,150.7725991154251,2.4033228701295393,SIMBAD,COSMOS2015 728064,G,4,,,
4000744715786,0.0,150.50864179865147,2.797921716583338,SIMBAD,COSMOS2015 982629,G,1,,,
4000963549440,0.0,11.768374671234122,-73.51487689196207,SIMBAD,2MASS J00470452-7330533,RB?,1,,,
4000859550374,0.0,150.19739885520056,1.5864028467227544,SIMBAD,COSMOS2015 201955,G,0,,,
4000771105716,0.0,214.92528227631294,52.882324729494705,SIMBAD,CANDELS EGS F160W J141942.1+525256.4,G,2,,,
4000780280220,0.0,150.70822913175007,1.928098269407383,SIMBAD,COSMOS2015 417079,G,1,,,
4000896856339,0.0,149.70868928977686,1.633227889628824,SIMBAD,COSMOS2015 231875,G,3,,,
4001074318166,0.0,292.5180791178433,-17.686714644457755,SIMBAD,[PDJ2023] 5131,LP?,1,,,
4001044276561,0.0,150.2178631500735,2.7891249402326306,SIMBAD,COSMOS2015 976901,G,1,,,
4000976904320,0.0,149.70226551051772,2.4928173157752394,SIMBAD,COSMOS2015 786650,G,4,,,
4000778712526,0.0,150.30170204128478,2.7639900064695557,SIMBAD,COSMOS2015 963169,G,4,,,
4001211834219,0.0,149.53552176161313,1.6828619942243461,SIMBAD,COSMOS J095808.52+014058.5,G,0,,,
4001159785338,0.0,156.96556686178027,-43.90388426591366,SIMBAD,[LDT2000] R02,X,5,,,
4001024667509,0.0,150.67741545691206,1.7367793684563106,SIMBAD,COSMOS2015 296380,G,3,,,
4000869817565,0.0,150.64677056712029,2.7182353885416135,SIMBAD,COSMOS2015 933915,G,2,,,
4001122965147,0.0,149.6187065810151,2.8167802049653106,SIMBAD,COSMOS2015 996439,GiC,2,,,
4000960392412,0.0,149.81196307438185,1.7397124129601642,SIMBAD,COSMOS2015 297623,G,2,,,
4000892066749,0.0,150.19666367341983,2.8447078059694633,SIMBAD,COSMOS2015 1013516,G,0,,,
4000779103308,0.0,215.0799891971447,52.91595695351783,SIMBAD,CANDELS EGS F160W J142019.2+525457.5,G,3,,,
4001152854552,0.0,23.439847952979125,30.662764777048604,SIMBAD,[MBH96] 193,UV,1,,,
4001097026987,0.0,149.59671576355225,1.630528681643108,SIMBAD,COSMOS2015 230589,G,3,,,
4000982431612,0.0,150.7096649419809,2.6076174730028026,SIMBAD,COSMOS2015 861609,G,1,,,
4001044086279,0.0,149.7837153846396,1.7051808541569085,SIMBAD,COSMOS2015 278604,G,6,,,
4001206461796,0.0,290.1953221923777,37.764518777960696,SIMBAD,Gaia DR3 2051293152424247040,*,4,,,
4001204758668,0.0,149.90146080337323,2.861707714286328,SIMBAD,COSMOS2015 1025885,G,0,,,
4000795996077,0.0,215.02816992529966,52.96536604635459,SIMBAD,CANDELS EGS F160W J142006.8+525755.4,G,2,,,
4000901179741,0.0,150.57516447441765,2.1622832790526396,SIMBAD,COSMOS2015 567908,G,9,,,
4000766860961,0.0,149.50773438908675,1.9464261842434805,SIMBAD,COSMOS2015 429090,G,3,,,
4001217375126,0.0,150.42663302125342,2.7215413295935256,SIMBAD,COSMOS2015 935813,G,4,,,
4001144289286,0.0,150.4406103916138,2.8059193542920724,SIMBAD,COSMOS2015 988262,G,4,,,
4000931898051,0.0,25.51174414409211,-29.18354984714568,SIMBAD,2dFGRS TGS301Z122,G,1,,,
4001082031884,0.0,150.03842333353563,2.695363546051064,SIMBAD,COSMOS2015 904114,rG,5,,,
4001239286479,0.0,149.60656091329133,2.0912569977738347,SIMBAD,COSMOS2015 519626,G,2,,,
4000960391552,0.0,149.81406986627653,1.7088751874229167,SIMBAD,COSMOS2015 278572,G,3,,,
4000715194918,0.0,150.51424914485716,2.7329553812040226,SIMBAD,COSMOS2015 943528,G,5,,,
4000834192327,0.0,149.53702052805428,1.777887905943639,SIMBAD,COSMOS2015 321543,G,2,,,
4000786139340,0.0,141.6625776492864,12.716312246461976,SIMBAD,DES J092639.01+124258.6,GiC,1,,,
4000859550153,0.0,150.16513639063942,1.5786777329933923,SIMBAD,COSMOS2015 196714,G,0,,,
4000783071204,0.0,149.50640677356444,2.695340163131148,SIMBAD,COSMOS2015 918925,G,4,,,
4001029198159,0.0,150.01346891184537,1.7195223440006062,SIMBAD,COSMOS2015 284657,G,4,,,
4000783804736,0.0,150.6565866741287,1.7595646295964718,SIMBAD,COSMOS2015 310447,G,2,,,
4001031963348,0.0,150.14104060071966,2.814677320234576,SIMBAD,COSMOS2015 993397,G,0,,,
4000820787854,0.0,150.70083577788378,1.6333206779242202,SIMBAD,COSMOS2015 232000,G,1,,,
4000937785967,0.0,10.770253487637191,41.13884634740479,SIMBAD,[RJY2021] J010.769320+41.138976,s?r,1,,,
4000972800284,0.0,150.58766120294177,1.9884425991477812,SIMBAD,COSMOS2015 453950,G,2,,,
4000854844528,0.0,148.86577769119413,69.06434416052873,SIMBAD,[JCF89]  62,PN,1,,,
4001060967203,0.0,269.7797969169168,-29.216339573783902,SIMBAD,V* V2439 Sgr,LP*,7,,,
4001422006898,0.0,201.7956284727454,-47.47270417582672,SIMBAD,Cl* NGC 5139    SAW V306,SX*,7,,,
4000977082713,0.0,150.5244364017271,1.822964647719486,SIMBAD,COSMOS2015 350442,G,1,,,
4001181017583,0.0,150.3482235247862,1.749547729146931,SIMBAD,COSMOS2015 303528,G,1,,,
4000793994851,0.0,150.17764178792413,2.760251372578692,SIMBAD,COSMOS2015 959066,G,4,,,
4000820787719,0.0,150.6939093696804,1.631333753609474,SIMBAD,COSMOS2015 230640,G,1,,,
4001116514994,0.0,150.39270927402555,1.6579011303766407,SIMBAD,COSMOS2015 246924,G,4,,,
4001133665153,0.0,148.7543745441161,69.1236732870533,SIMBAD,[KSK2013] M 81  5,s?b,2,,,
4001244667651,0.0,150.66459893877766,2.050187787394799,SIMBAD,COSMOS2015 493324,G,4,,,
4000969598869,0.0,214.40341221972102,52.45799757594759,SIMBAD,DEEP2-GRS 12008112,G,7,,,
4000905340535,0.0,149.72148696406413,1.8467319159974487,SIMBAD,COSMOS2015 366179,G,2,,,
4001074484145,0.0,149.02666871351283,69.0271497935158,SIMBAD,[MPC2001] 163,PN?,1,,,
4001281174367,0.0,150.6939149407954,2.688940641205828,SIMBAD,COSMOS2015 913915,G,1,,,
4001139795453,0.0,149.6882800147497,2.614512184724325,SIMBAD,COSMOS2015 865742,G,4,,,
4001109896055,0.0,149.6712834201139,1.9966054227987367,SIMBAD,COSMOS2015 458946,G,4,,,
4001313252163,0.0,150.70692938764407,2.483562865468917,SIMBAD,COSMOS2015 779878,G,3,,,
4001206463402,0.0,290.18985801916375,37.77522309455941,SIMBAD,NGC  6791  2038,*,15,,,
4000756164134,0.0,214.67575132737105,52.621289850271744,SIMBAD,EGSIRAC J141842.18+523716.5,G,2,,,
4001211833727,0.0,149.51072598415809,1.6563835273749383,SIMBAD,COSMOS2015 245770,G,2,,,
4000834191889,0.0,149.54469112235688,1.7573627540223624,SIMBAD,COSMOS2015 308953,G,4,,,
4001195242215,0.0,12.456702431305605,-72.86948449619258,SIMBAD,2MASS J00494958-7252101,RB?,1,,,
4001171163935,0.0,10.783481306994323,41.1689616230838,SIMBAD,[AMB2011] HII 1990,HII,1,,,
4001273799629,0.0,149.63726623335825,1.691192526097125,SIMBAD,COSMOS2015 267773,G,4,,,
4001165978859,0.0,149.53745901167633,2.400132873145381,SIMBAD,COSMOS2015 725682,G,2,,,
4000985914829,0.0,150.66510824385628,2.250455328327771,SIMBAD,COSMOS2015 625695,G,2,,,
4000898171875,0.0,150.73491242430907,2.1129850271824653,SIMBAD,COSMOS2015 534151,G,0,,,
4001449134620,0.0,290.2671394878051,37.77344998138484,SIMBAD,Cl* NGC 6791    SBG   11797,RG*,20,,,
4000781319627,0.0,150.11753620441766,2.7713941061409018,SIMBAD,COSMOS2015 965530,G,1,,,
4001089163168,0.0,149.8396981849572,1.7788885481388073,SIMBAD,COSMOS2015 322202,G,1,,,
4000947743659,0.0,149.55002262823507,2.8254570435475457,SIMBAD,COSMOS2015 1001453,G,1,,,
4000770867705,0.0,149.61088991952607,2.3820908809045283,SIMBAD,COSMOS2015 714023,G,3,,,
4000717343017,0.0,149.49808323802722,2.1659458051864195,SIMBAD,COSMOS2015 569147,G,4,,,
4001444235268,0.0,84.27336947178343,-66.3653679060199,SIMBAD,[BBD2019] 102422,Em*,1,,,
4001450305924,0.0,251.77618502984404,-45.81868159777652,SIMBAD,HIGALBM G339.5785-00.3885,smm,1,,,
4000936654794,0.0,150.6309672464256,2.6593388443274684,SIMBAD,COSMOS2015 894646,G,2,,,
4001136052184,0.0,150.72891097847136,2.7263421365916436,SIMBAD,COSMOS 2533256,*,0,,,
4001063173298,0.0,150.6320785925048,2.59068241633864,SIMBAD,COSMOS2015 850566,G,2,,,
4001438169069,0.0,145.71005545616308,46.97382843615945,SIMBAD,[BR96] Cl 0939+472 431,GiC,2,,,
4001024666248,0.0,149.5101730693872,2.054248427601454,SIMBAD,COSMOS2015 495352,G,1,,,
4001044885693,0.0,150.62454007086848,2.418757150266183,SIMBAD,COSMOS2015 737558,G,4,,,
4000718915507,0.0,149.81066392354785,1.691057690112801,SIMBAD,COSMOS2015 267671,G,4,,,
4000705532820,0.0,150.64203419270345,2.214266246531955,SIMBAD,COSMOS2015 601963,G,4,,,
4000870276862,0.0,150.4894007825591,1.710983303695501,SIMBAD,COSMOS2015 280449,G,1,,,
4000920569888,0.0,149.69552576305009,2.837098438046812,SIMBAD,COSMOS2015 1009344,G,0,,,
4000892211978,0.0,149.4658125364153,1.7054970152201285,SIMBAD,COSMOS2015 276326,G,4,,,
4000780279987,0.0,150.74532719663975,1.9170089737883522,SIMBAD,COSMOS2015 410393,G,4,,,
4001096517312,0.0,17.01038895258489,-72.88177096461548,SIMBAD,[SMM2019] N419-1-b112,*,1,,,
4001205908276,0.0,150.40889690497414,2.7731085117025502,SIMBAD,COSMOS2015 966915,G,1,,,
4001278171867,0.0,150.74684792462602,1.7680818314557827,SIMBAD,COSMOS2015 316120,G,1,,,
4001031962985,0.0,150.13738301610954,2.7991020182154687,SIMBAD,COSMOS2015 983080,G,1,,,
4000982309397,0.0,149.8266499036657,1.8264684932888553,SIMBAD,COSMOS2015 352645,G,4,,,
4000987076840,0.0,150.65098723091444,2.4023571485214488,SIMBAD,COSMOS2015 726800,G,2,,,
4001100845213,0.0,214.65261585117034,52.59143732983319,SIMBAD,EGSIRAC J141836.67+523528.9,G,3,,,
4001287726216,0.0,150.70334927667025,1.6533749535496405,SIMBAD,COSMOS2015 244050,G,1,,,
4000782427848,0.0,149.73268893242513,2.715711860867715,SIMBAD,COSMOS2015 931882,G,4,,,
4001209277259,0.0,192.90850106846634,41.019948575778194,SIMBAD,2MASS J12513780+4101124,*,5,,,
4001010729675,0.0,73.52335178624926,-3.0145825520096725,SIMBAD,[MET2007] 73.523376-3.014636,GiC,2,,,
4000994001613,0.0,150.73529178629002,2.1941306686218827,SIMBAD,COSMOS2015 590545,G,6,,,
4000984269634,0.0,149.6384711015313,2.1528050182943326,SIMBAD,COSMOS2015 562024,G,6,,,
4000907610936,0.0,149.99078959447678,2.8165212374002713,SIMBAD,COSMOS2015 994514,G,1,,,
4001025807607,0.0,150.10884750238492,1.645549069438784,SIMBAD,COSMOS2015 239655,G,5,,,
4000720696198,0.0,150.459025820961,2.7534890036970863,SIMBAD,COSMOS2015 954732,G,4,,,
4001291332016,0.0,214.80230118011568,52.785592945308636,SIMBAD,CANDELS EGS F160W J141912.6+524708.2,G,7,,,
4000801803935,0.0,214.91428279149162,52.941127259032015,SIMBAD,CANDELS EGS F160W J141939.2+525626.7,G,5,,,
4000953983854,0.0,150.4809118712338,1.6928282581710072,SIMBAD,COSMOS2015 268917,G,4,,,
4001181017057,0.0,150.34447870448793,1.7276017937368346,SIMBAD,COSMOS2015 289797,X,4,,,
4001242914436,0.0,149.86640981750705,2.8681859591901873,SIMBAD,COSMOS2015 1030163,G,0,,,
4000728195849,0.0,259.26734184830076,43.069212469307594,SIMBAD,2MASS J17170434+4304107,RG*,8,,,
4001395155348,0.0,49.351114059827,-41.093289689748396,SIMBAD,[HCM2022] 51,GlC,1,,,
4001162973363,0.0,150.65019614871179,2.5469936113777623,SIMBAD,COSMOS2015 821833,G,2,,,
4000930357753,0.0,24.193402002381873,15.768185040482663,SIMBAD,[RGS2017] NGC 628 2432-c,Cl*,1,,,
4001287726458,0.0,150.71924566544692,1.6676985747528406,SIMBAD,COSMOS2015 253093,G,1,,,
4000783805216,0.0,150.6668807815547,1.7801666241676897,SIMBAD,COSMOS2015 323407,G,2,,,
4001156736028,0.0,150.42898172453704,1.5858731162893174,SIMBAD,COSMOS2015 201230,G,0,,,
4001083120547,0.0,149.98411083158547,1.696672437946535,SIMBAD,COSMOS2015 272018,G,4,,,
4000828835675,0.0,10.685254572770829,40.91054032487089,SIMBAD,[AMB2011] HII 1749,HII,1,,,
4001083111520,0.0,149.50087668096685,1.8272753363899976,SIMBAD,COSMOS2015 354057,G,5,,,
4000769443969,0.0,109.44132699880954,37.8124880833987,SIMBAD,MACSg J071745.91+374845.2,G,1,,,
4000771689619,0.0,10.436798359186866,41.115138757896894,SIMBAD,[RJY2021] J010.436879+41.115946,s?r,1,,,
4000863264839,0.0,150.74923897100686,2.690331508137847,SIMBAD,COSMOS2015 916075,G,6,,,
4001154534987,0.0,150.66484351079532,2.1720035854570523,SIMBAD,COSMOS2015 573002,G,2,,,
4001245337572,0.0,149.8234095844836,2.7390167035699355,SIMBAD,COSMOS2015 945815,G,1,,,
4001019188287,0.0,214.97852548986182,52.992475489745075,SIMBAD,CANDELS EGS F160W J141954.7+525935.4,G,5,,,
4000958873373,0.0,215.18345184951113,53.04221327679541,SIMBAD,CANDELS EGS F160W J142044.0+530232.0,G,2,,,
4000829968392,0.0,23.40153682505991,30.48087016659027,SIMBAD,[YSH2010] 72791,RR*,1,,,
4001190464305,0.0,149.703459195938,1.7794402674690395,SIMBAD,COSMOS2015 322248,G,1,,,
4000757850701,0.0,23.508976517142557,30.546370714576913,SIMBAD,FSZ 347,*,3,,,
4001171192331,0.0,10.834407788080751,41.17535425607995,SIMBAD,[RJY2021] J010.834982+41.175024,s?r,1,,,
4000757502919,0.0,109.39626012017608,37.77219158007011,SIMBAD,MACSg J071735.10+374620.0,G,2,,,
4001232007167,0.0,149.76549395963562,2.7109094026674967,SIMBAD,COSMOS2015 929798,G,6,,,
4000771106007,0.0,214.89392192218463,52.892858681882664,SIMBAD,CANDELS EGS F160W J141934.6+525334.3,G,2,,,
4000801910658,0.0,12.722711624594332,-73.16254955657362,SIMBAD,ISO-MCMS J005053.4-730943,s?r,4,,,
4001198756072,0.0,10.636599160704957,41.44454738149085,SIMBAD,[AMB2011] HII 1676,HII,1,,,
4001075603095,0.0,150.7280534185973,2.61952923384333,SIMBAD,COSMOS2015 871963,G,9,,,
4000822412653,0.0,150.2538779342113,2.7443345004499067,SIMBAD,COSMOS2015 950808,G,3,,,
4000920595735,0.0,150.58594542411538,1.9564148928298908,SIMBAD,COSMOS2015 435479,G,8,,,
4000928098013,0.0,149.986475167266,2.7936300654693564,SIMBAD,COSMOS2015 980766,G,4,,,
4000759442511,0.0,215.33614598887854,53.22622095548289,SIMBAD,EGSIRAC J142120.68+531334.4,G,2,,,
4000806645041,0.0,150.29223142166808,1.7092111949973738,SIMBAD,COSMOS2015 278590,G,2,,,
4001184649848,0.0,23.364753470090168,30.50870897377411,SIMBAD,LGGS J013327.40+303029.4,s*y,8,,,
4001416792544,0.0,149.37376907334922,69.05199431589944,SIMBAD,[SPM2005] HoIX-3-2129,Gl?,1,,,
4001184707184,0.0,23.336617556150422,30.527961255963305,SIMBAD,LGGS J013320.94+303142.5,s?r,2,,,
4000932941211,0.0,150.59245914739057,1.7812976534541831,SIMBAD,COSMOS2015 324909,G,7,,,
4001210318967,0.0,130.66223945504882,-47.19386792970786,SIMBAD,Gaia DR3 5329370178820379648,*,3,,,
4000840427161,0.0,149.5642376605369,2.5990810259622457,SIMBAD,COSMOS2015 856223,G,3,,,
4001037562625,0.0,149.51799006041165,2.410471851734559,SIMBAD,COSMOS2015 733394,G,4,,,
4000956351694,0.0,149.72594172988244,1.6655244549547585,SIMBAD,COSMOS2015 252267,G,4,,,
4000955139988,0.0,149.93214433369963,1.8252951566381648,SIMBAD,COSMOS2015 352844,G,4,,,
4001240846245,0.0,23.248312711746756,30.428106405567394,SIMBAD,LGGS J013259.85+302540.4,*,1,,,
4000813508409,0.0,214.42174001326958,52.41497089093569,SIMBAD,OTELO 620,G,2,,,
4001287130171,0.0,149.69969290033944,1.7418853369846854,SIMBAD,COSMOS2015 299590,G,4,,,
4000870277781,0.0,150.67167443536275,2.0929753808728493,SIMBAD,SDSS J100241.20+020534.7,BiC,8,,,
4000771748392,0.0,10.44291073347471,41.131147465052635,SIMBAD,[RJY2021] J010.443216+41.131735,s?r,1,,,
4000866241563,0.0,149.94487584148882,1.741334576961652,SIMBAD,COSMOS2015 298484,G,1,,,
4000742687131,0.0,214.54405673355447,52.57085479806096,SIMBAD,[BPG2011] irac156791,G,1,,,
4001414306443,0.0,177.41227092917575,22.422295368054396,SIMBAD,[MAT2017] MACS1149CLS  385,G,1,,,
4000776593626,0.0,149.58820204858455,2.3125104628278073,SIMBAD,COSMOS 2115570,*,0,,,
4001243857397,0.0,149.82661162165286,1.9412222102426515,SIMBAD,ACS-GC 20043469,AGN,16,,,
4000764634935,0.0,150.13519090219944,2.705088386569014,SIMBAD,COSMOS2015 926619,G,8,,,
4000826941240,0.0,215.02212106399224,52.88024081809306,SIMBAD,CANDELS EGS F160W J142005.3+525249.0,G,2,,,
4000821881487,0.0,84.50224600248842,-69.26784130122417,SIMBAD,OGLE LMC-LPV-75878,LP*,1,,,
4001152970479,0.0,23.420337473108482,30.63624947034434,SIMBAD,FSZ 185,*,3,,,
4001117802150,0.0,215.09041770138458,53.02114844309712,SIMBAD,CANDELS EGS F160W J142021.7+530116.1,G,2,,,
4000956352175,0.0,149.71252796002742,1.6875713671751458,SIMBAD,COSMOS2015 265162,G,2,,,
4000783070838,0.0,149.51825775363577,2.6806159272456536,SIMBAD,COSMOS2015 911062,G,4,,,
4000994101660,0.0,249.0142578449852,66.20080111602732,SIMBAD,[SKK2001] 4001,GiC,1,,,
4000814312029,0.0,16.13137688877808,2.1457965802818126,SIMBAD,[BMG2010] VC238,V*,1,,,
4001011639015,0.0,10.855136339774639,41.614251859244014,SIMBAD,RX J004326.1+413649,X,5,,,
4000905278775,0.0,215.18828751899903,53.037578026623535,SIMBAD,CANDELS EGS F160W J142045.2+530215.3,G,2,,,
4000711823567,0.0,150.67016202336737,2.7947000066664853,SIMBAD,COSMOS2015 981315,G,4,,,
4000715987848,0.0,187.73341557657213,12.39754216828281,SIMBAD,[PLP2016] 187.733409+12.397570,GlC,5,,,
4001245337142,0.0,149.85429000742087,2.724428807017637,SIMBAD,COSMOS2015 937330,G,4,,,
4000757806127,0.0,23.51339169201321,30.576652030785834,SIMBAD,[RW93] Star  24,*,1,,,
4000738039787,0.0,149.9808502074219,1.7558830453809122,SIMBAD,COSMOS2015 307787,G,4,,,
4001450291336,0.0,251.74792837401458,-45.84686915956589,SIMBAD,Cl* Westerlund    1      W       1,s*b,11,,,
4000717343147,0.0,149.51523816480605,2.1702321089810668,SIMBAD,COSMOS2015 573193,G,4,,,
4000826940677,0.0,214.96494661600045,52.8687918234605,SIMBAD,CANDELS EGS F160W J141951.6+525207.8,G,3,,,
4001152975774,0.0,23.430581668153724,30.6373748862269,SIMBAD,M33SSS J013343.16+303813.6,Mi*,2,,,
4000720695278,0.0,150.47288434532496,2.7156710980293712,SIMBAD,COSMOS2015 931974,G,3,,,
4000886033422,0.0,148.77654971399215,68.94131622607006,SIMBAD,[PR95] 50037,GlC,8,,,
4000870241193,0.0,149.78467688784548,2.739929345450705,SIMBAD,COSMOS2015 946550,G,4,,,
4001002643590,0.0,150.61711770263668,1.852368244072933,SIMBAD,COSMOS2015 368869,G,2,,,
4000809664336,0.0,109.41679338188189,37.823711872069474,SIMBAD,MACSg J071740.02+374925.5,G,1,,,
4001029443907,0.0,149.50923070290074,2.07431646664778,SIMBAD,COSMOS2015 509249,G,4,,,
4001029445261,0.0,149.52435770082,2.115876976879764,SIMBAD,COSMOS2015 537047,G,0,,,
4000828459247,0.0,150.57700948460717,2.6218304270604373,SIMBAD,COSMOS2015 870280,G,4,,,
4001148521927,0.0,150.21965796209872,1.6383837795323655,SIMBAD,COSMOS2015 234624,G,1,,,
4001024666329,0.0,149.49091212863792,2.0582126621763654,SIMBAD,COSMOS2015 498102,G,1,,,
4001027298514,0.0,214.68109276142894,52.74304372008758,SIMBAD,CANDELS EGS F160W J141843.5+524435.0,G,2,,,
4000814979023,0.0,214.66584605678287,52.70271746217969,SIMBAD,CANDELS EGS F160W J141840.1+524209.7,G,2,,,
4000793994177,0.0,150.17181574232387,2.7257261496936627,SIMBAD,COSMOS2015 937551,G,1,,,
4000859550733,0.0,150.14817932712057,1.601248486452784,SIMBAD,COSMOS2015 213051,G,2,,,
4001157454060,0.0,150.08392517516873,2.8124455642723936,SIMBAD,COSMOS2020 Classic 1458640,G,1,,,
4001107669381,0.0,149.5007946416845,2.7223247186821515,SIMBAD,COSMOS2015 935917,G,3,,,
4001139793786,0.0,149.72368330439969,2.5913672026620223,SIMBAD,COSMOS2015 851482,G,3,,,
4000845474270,0.0,150.5690298418213,1.9091622632674865,SIMBAD,COSMOS2015 405133,G,1,,,
4001081420620,0.0,150.44222906632294,2.6213318339474414,SIMBAD,COSMOS2015 871315,G,3,,,
4000801803957,0.0,214.92018169651638,52.94185587740681,SIMBAD,CANDELS EGS F160W J141940.9+525630.7,G,2,,,
4001021171498,0.0,150.71980160656028,2.4093908247659463,SIMBAD,COSMOS2015 731408,G,2,,,
4000705540350,0.0,149.74111832951567,2.670357842954899,SIMBAD,COSMOS2015 902217,G,1,,,
4000867279039,0.0,150.49626965771387,1.6379383687861755,SIMBAD,COSMOS2015 234686,G,2,,,
4001031963198,0.0,150.13840971994887,2.8081473311209417,SIMBAD,COSMOS2015 989524,G,4,,,
4000715989838,0.0,187.70384227850704,12.416574307858372,SIMBAD,[JPB2009] 187.7038582+12.4166553,GlC,1,,,
4000800019540,0.0,149.61846202446506,1.7565480553827326,SIMBAD,COSMOS2015 308546,G,5,,,
4000845474099,0.0,150.5481741496108,1.901317614486136,SIMBAD,COSMOS2015 399948,G,3,,,
4000765258167,0.0,49.76953647386089,41.54022817221347,SIMBAD,[CGW2003] J031904.7+4132,GiC,2,,,
4000914528815,0.0,150.32611535355855,1.7277660970503252,SIMBAD,COSMOS2015 290612,G,4,,,
4000989139716,0.0,37.60971993978581,0.5930128306759485,SIMBAD,DEEP2-GRS 42030086,G,1,,,
4000788039617,0.0,149.76496904378573,2.511912569993562,SIMBAD,COSMOS2015 798828,G,4,,,
4000892066370,0.0,150.15501292387955,2.8293296340398735,SIMBAD,2MASS J10003722+0249452,*,0,,,
4000854481246,0.0,334.3673831415771,0.30530572793851035,SIMBAD,ULAS J221728.18+001819.2,G,3,,,
4001044086612,0.0,149.78648040314977,1.718498212635773,SIMBAD,COSMOS2015 284694,G,4,,,
4000750017811,0.0,150.04637562343058,1.8073810456384962,SIMBAD,COSMOS2015 340639,G,4,,,
4000927632031,0.0,150.23776737910762,1.7605931237618881,SIMBAD,COSMOS2015 310424,G,1,,,
4001031962923,0.0,150.14282116711524,2.7959128156246833,SIMBAD,COSMOS2015 981580,G,4,,,
4000896856512,0.0,149.72138148840304,1.6430208769944676,SIMBAD,COSMOS2015 238515,G,5,,,
4001415888321,0.0,340.42408165837037,-64.42782925672464,SIMBAD,[BMG2009] Tucana V67,RR*,1,,,
4000958873723,0.0,215.16347559272037,53.05567455004013,SIMBAD,CANDELS EGS F160W J142039.2+530320.4,AGN,4,,,
4001214851272,0.0,149.6322415902559,2.4763070530622575,SIMBAD,COSMOS2015 775624,G,3,,,
4001062686912,0.0,150.24216028669022,2.6864325325696012,SIMBAD,COSMOS2015 912036,G,4,,,
4001153708069,0.0,149.71002245877222,2.45232432602622,SIMBAD,COSMOS2015 759722,G,4,,,
4001107670268,0.0,149.5217461531634,2.7662341755182425,SIMBAD,COSMOS2015 963062,G,2,,,
4000801892397,0.0,12.80368025393218,-73.18468338443893,SIMBAD,2MASS J00511319-7311042,RB?,1,,,
4000779102742,0.0,215.01499325801646,52.905075532157085,SIMBAD,CANDELS EGS F160W J142003.6+525418.4,G,2,,,
4001211833518,0.0,149.54935281411866,1.6471236776654998,SIMBAD,COSMOS2015 240222,G,2,,,
4000843939146,0.0,149.51407472788782,1.852786658346764,SIMBAD,COSMOS2015 369438,G,4,,,
4001046926885,0.0,14.798226978937818,-72.2136989461753,SIMBAD,Cl* NGC  346    MPG     575,*,1,,,
4000722935988,0.0,149.60442388331126,1.7094219540582007,SIMBAD,COSMOS2015 278804,G,4,,,
4000840208700,0.0,208.56708310453251,-2.3451661651584583,SIMBAD,DES J135416.09-022042.6,GiC,1,,,
4000924444321,0.0,150.67314027399178,1.8466161044323008,SIMBAD,COSMOS2015 365694,G,2,,,
4000878934062,0.0,91.87672091889615,24.089082941619377,SIMBAD,GES J06073045+2405229,RG*,13,,,
4001036798301,0.0,175.18505650154344,-26.46195486081554,SIMBAD,[PKR2000] 1405,GiC,2,,,
4000838911406,0.0,149.22901423462017,69.00627143398742,SIMBAD,[NHZ2011] 415,Gl?,1,,,
4000744715596,0.0,150.50507845239466,2.7893001290310666,SIMBAD,COSMOS2015 977076,G,4,,,
4000992502366,0.0,10.671111169323067,41.620995594262176,SIMBAD,[MSH2004] 35051,Pu*,2,,,
