object_name,n_papers_checked,n_name_hits,genuinely_discussed,reasoning
COSMOS2020 Classic  598959,1,0,False,The paper describes the creation of the COSMOS2020 catalog containing 1.7 million sources and does not provide any individual analysis or specific discussion of the object COSMOS2020 Classic 598959.
COSMOS2015 258126,2,0,False,The object is merely a catalog entry in large-scale statistical surveys and is not individually discussed or analyzed in either paper.
COSMOS2015 473296,15,10,False,"The object 'COSMOS2015 473296' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers and unrelated technical documents (where the number '473296' appears as a numerical value or coordinate), it is never the subject of individual study or specific discussion."
COSMOS2015 511196,17,10,False,"The object 'COSMOS2015 511196' is a catalog identifier for a galaxy in the COSMOS field; while it appears in several large-scale survey papers (like those describing the COSMOS/UltraVISTA or LEGA-C catalogs), it is merely a data point within a large sample and is not the subject of individual study or specific discussion."
COSMOS2015 943865,1,0,False,"The paper describes a large statistical study of 220,000 galaxies and does not mention or analyze this specific object individually."
COSMOS2015 309279,15,10,False,"The object 'COSMOS2015 309279' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in several large-scale survey papers (e.g., COSMOS2015, COSMOS2020), it is merely a data point within a large sample and is not individually discussed, measured, or analyzed in any of the provided texts."
COSMOS2015 887330,2,0,False,"Both papers are large-scale survey or catalog publications that include the object as a data point within a massive sample, without providing any specific analysis or discussion of this individual source."
COSMOS2015 850283,15,10,False,"The object 'COSMOS2015 850283' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers), it is merely a data point in a large table and is not individually discussed, while the other papers mentioning '850283' are false positives resulting from unrelated numerical strings (e.g., dates, page numbers, or journal codes)."
COSMOS2015 824547,3,0,False,"The object is merely a catalog entry in large-scale survey papers and is not individually discussed, analyzed, or highlighted in any of the provided abstracts."
COSMOS2015 226456,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for the object COSMOS2015 226456.
COSMOS2015 697527,4,0,False,"The object is a catalog identifier from the COSMOS survey, and all provided papers are broad survey or catalog descriptions that include the object only as a data point within a large sample, without any individual discussion or specific analysis of this object."
[MTG2017] J112026.0-120240.4,1,0,False,"The object is merely one of 138 members in a large sample studied within the supergroup SG1120-1202, and the abstract does not single it out for individual discussion or specific measurements."
COSMOS2015 478575,15,10,False,"The object 'COSMOS2015 478575' is a galaxy identifier from the COSMOS survey; while it appears in large-scale survey catalogs (like COSMOS2015 and UltraVISTA), it is never individually discussed, and the other papers mentioning the string '478575' refer to unrelated project grant numbers, spectral ranges, or microRNA identifiers."
COSMOS2015 903445,4,0,False,"The provided papers describe the creation of the COSMOS2020 catalog and do not contain any individual discussion, specific measurements, or notable features regarding the object COSMOS2015 903445."
[SWM2014] AEGIS 36025,7,0,False,"The object [SWM2014] AEGIS 36025 is an identifier from the Skelton et al. (2014) photometric catalog, and all the provided papers either present these catalogs or use them as part of a large statistical sample without providing individual analysis or discussion of this specific object."
COSMOS2015 283496,16,10,False,"The object 'COSMOS2015 283496' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in the context of large-scale photometric and structural catalogs (like COSMOS2020), it is never singled out for individual study or specific analysis in any of the provided papers."
COSMOS2015 500752,15,10,False,"The object 'COSMOS2015 500752' is a specific identifier from a photometric catalog, and while it appears in the context of large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers), it is merely a data point within a large sample and is not individually discussed or analyzed."
COSMOS2015 649924,4,0,False,"The object is merely an entry in large-scale photometric and morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 772927,14,5,False,"The object 'COSMOS2015 772927' is a catalog identifier from the COSMOS2015 survey; while it appears in the context of large-scale astronomical surveys or as a coincidental numerical match in non-astronomical papers (e.g., a coordinate in a water quality study), it is never the subject of individual analysis or specific discussion."
COSMOS2015 917594,16,10,False,"The object 'COSMOS2015 917594' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in the context of large-scale survey papers (like zCOSMOS or COSMOS2020) that utilize such catalogs, it is never singled out for individual study or specific measurement, and the other matches are false positives resulting from numerical strings in bibliographies or unrelated mathematical papers."
COSMOS2015 909560,17,10,False,"The object 'COSMOS2015 909560' is a catalog identifier for a galaxy in the COSMOS field; while it appears in several large-scale survey papers (like the COSMOS2015 catalog paper and subsequent studies using that data), it is merely a row in a table or a member of a large sample and is never individually discussed, analyzed, or highlighted."
CANDELS EGS F160W J141959.4+525816.9,6,0,False,The object is merely a catalog entry in large-scale photometric surveys (3D-HST and CANDELS) and is not individually discussed or analyzed in the provided papers.
COSMOS2015 346667,15,10,False,"The object 'COSMOS2015 346667' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 catalog paper), it is merely a data point in a table and is not individually discussed, measured, or analyzed in any of the provided texts."
COSMOS2015 293221,16,10,False,"The object 'COSMOS2015 293221' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in several large-scale survey and catalog papers (e.g., COSMOS2015, COSMOS2020), it is never singled out for individual study or specific measurement, and the other papers mentioning similar strings are unrelated to this astronomical object."
COSMOS2015 893932,1,0,False,"The paper describes a statistical analysis of a large sample of 220,000 galaxies and does not mention or analyze this specific object individually."
COSMOS2015 290117,20,10,False,"The object 'COSMOS2015 290117' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers, it is merely a data point within a massive catalog and is not individually discussed or analyzed in any of the provided texts."
WISEA J174025.93+685536.5,1,0,False,"The paper is a catalog release and source count study, and the object is merely one of many entries in the catalog without any specific individual discussion or analysis."
COSMOS 2703586,2,0,False,"The provided papers only reference the object as part of a large-scale catalog or survey dataset without providing any individual analysis, specific measurements, or discussion of the object itself."
DEEP2 13034881,2,0,False,"The object is not mentioned by name in either paper; the first paper describes a general photometric catalog, and the second paper uses the DEEP2 survey as a statistical sample for studying galaxy quenching without discussing individual objects."
RCS 10120602279,1,0,False,The paper describes the creation of a large photometric redshift catalog and does not mention or discuss this specific object individually.
SDSS J141935.63+525718.5,5,0,False,The object appears only as a member of large survey samples or catalogs (such as the bulgeless galaxy catalog or general survey data) and is not individually analyzed or discussed in any of the provided papers.
RCS 08110102659,1,0,False,The paper describes the methodology for creating a large photometric redshift catalog from the Red-Sequence Cluster Survey and does not provide individual analysis or specific measurements for the object RCS 08110102659.
[APS2006] J194.874207+27.99322,1,0,False,"The paper presents a large-scale imaging survey and catalog of the Coma cluster, and the object is merely a catalog entry within this dataset without any specific individual discussion or analysis."
DEEP2 12020758,4,0,False,"The object DEEP2 12020758 appears only as a catalog entry or a member of a large statistical sample in the provided papers, with no individual analysis or specific mention of its properties."
RCS 06020304291,2,0,False,The object is merely a catalog entry in the Red-Sequence Cluster Survey and is not individually discussed or analyzed in either of the provided papers.
COSMOS 0637234,5,0,False,The object appears only as a member of large statistical samples or catalogs (such as the bulgeless galaxy catalog or the G10/COSMOS redshift survey) and is not individually analyzed or discussed in any of the provided papers.
EGSIRAC J142052.87+525924.3,1,0,False,"The paper presents a large catalog of 57,434 sources and does not provide any individual discussion, specific measurements, or notable features for this specific object."
COSMOS 0499570,3,0,False,"The object is only mentioned as part of large-scale survey catalogs or data references in the provided papers, with no specific analysis or individual discussion of its properties."
S-CANDELS J142045.87+530744.0,2,0,False,"The object is only mentioned as part of large-scale survey catalogs and data releases, with no specific individual analysis or discussion provided for this source."
SDSS J132950.34+285304.0,1,0,False,The paper describes the creation of a large catalog of interacting galaxies and does not mention or discuss SDSS J132950.34+285304.0 individually.
WISEA J221802.09+002635.5,1,0,False,The paper describes a large-scale survey of a 2 square degree field and does not mention or analyze this specific object individually.
EGSIRAC J141913.51+524135.8,2,0,False,"The object is merely a catalog entry in large-scale survey papers and is not individually discussed, analyzed, or highlighted in either publication."
RX J0152.7-1357:[JCH2018] 1484,1,0,False,"The paper presents a large-scale catalog of galaxy clusters and their properties, and the object is merely a member of a photometric catalog within one of the clusters, with no individual discussion or specific measurements provided for it."
RCS 01020901728,1,0,False,"The paper describes the creation of a large photometric redshift catalog containing over one million galaxies, and the object is merely a single entry within this massive dataset without any individual discussion or specific measurements."
2CXO J071735.9+374812,3,0,False,"The object appears only as a catalog entry in large-scale surveys or machine-learning classification studies, with no individual analysis or specific discussion provided for it."
EGSIRAC J141934.60+525723.9,1,0,False,"The paper presents a large catalog of 57,434 sources and does not provide any individual discussion, specific measurements, or notable features for this specific object."
WISEA J022912.16+003114.8,1,0,False,"The paper describes a large-scale photometric galaxy survey and catalog, and the object is merely a potential entry in a massive dataset rather than the subject of individual analysis."
WISEA J174103.16+685309.1,1,0,False,"The paper is a large-scale catalog survey of over 200,000 X-ray sources and does not provide any specific, individual discussion or analysis of WISEA J174103.16+685309.1."
SDSS J141854.80+523831.9,2,0,False,"Both papers are large-scale survey catalogs that include the object as one of thousands of entries without providing any specific analysis, measurements, or discussion of this individual source."
WISEA J142128.15+530910.0,3,0,False,"The object WISEA J142128.15+530910.0 is not discussed in any of the provided papers; the first paper predates the WISE mission, and the other two are large-scale survey catalogs or statistical studies where this specific object is not individually highlighted."
COSMOS 3130227,2,0,False,"The object is merely part of a large catalog or survey sample in both papers, with no specific individual analysis or discussion provided."
SDSS J221713.00+001449.9,1,0,False,"The paper describes a large-scale survey of 80,000 galaxies and does not mention or provide specific measurements for SDSS J221713.00+001449.9 individually."
RCS 10011100530,1,0,False,"The paper describes the creation of a large photometric catalog containing over one million galaxies, and the object is merely a data point within this survey rather than the subject of individual analysis."
COSMOS 1520557,2,0,False,"The object is merely part of a large catalog or survey sample in the provided papers, with no specific individual analysis or discussion dedicated to it."
EGSIRAC J142100.07+530101.8,1,0,False,"The paper presents a large catalog of 57,434 sources and does not provide any individual discussion, specific measurements, or notable features for this specific object."
DEEP2 13041346,3,0,False,"The object appears only as a member of large survey samples or catalogs in the provided papers, with no specific mention or individual analysis of its properties."
[APS2006] J194.870789+27.98639,1,0,False,"The paper describes a general survey and catalog of the Coma cluster, and the object is merely a member of the resulting catalog without any specific individual discussion or analysis."
DEEP2 12011832,9,0,False,"The object DEEP2 12011832 is an identifier from the DEEP2 Galaxy Redshift Survey, and all provided papers are either general survey descriptions, data releases, or large-scale catalog papers that include this object as one of many thousands of entries without providing specific, individual analysis or discussion of it."
EGSIRAC J141822.34+523152.9,1,0,False,"The paper presents a large catalog of over 57,000 sources and does not provide any individual discussion, specific measurements, or notable features for this specific object."
COSMOS 2837777,2,0,False,The provided papers are either catalog data submissions or survey descriptions that include the object as part of a large sample without providing any individual analysis or specific discussion of its properties.
COSMOS 0821338,2,0,False,The provided papers are either metadata entries for catalog data or broad survey descriptions that include the object only as part of a large sample without specific individual analysis.
WISEA J035133.98-095511.7,1,0,False,The paper describes a large-scale photometric galaxy catalog and does not mention or analyze this specific object individually.
[OMS2023] 4001069203601,1,0,False,"The paper describes the creation of a large catalog of 21,926 interacting galaxies and does not provide any individual discussion, specific measurements, or notable features for this specific object."
RCS 06130901962,3,0,False,"The object appears to be a catalog entry from the Red-Sequence Cluster Survey, but none of the provided papers discuss it individually; they merely describe the creation of large-scale surveys or catalogs that contain thousands to millions of such objects."
COSMOS2015 0202130,1,0,False,The paper presents a statistical study of a large sample of AGNs in the COSMOS field and does not mention or provide specific measurements for the individual object COSMOS2015 0202130.
[CDK2017] 07268,1,0,False,"The paper describes a new photometric method and presents catalogs for CLASH clusters, but it does not provide any individual discussion, specific measurements, or notable features for the object [CDK2017] 07268."
DEEP2 12012620,1,0,False,The paper uses a large sample of galaxies from the DEEP2 survey to study general quenching trends and does not mention or analyze DEEP2 12012620 individually.
S-CANDELS J142055.73+530606.9,2,0,False,The object is merely a catalog entry in the S-CANDELS survey paper and is not individually discussed or analyzed in either of the provided papers.
DEEP2 13041457,4,0,False,"The object DEEP2 13041457 is a catalog identifier from the DEEP2 survey, and the provided papers are large-scale survey or catalog descriptions where this object is merely one of thousands of entries without individual analysis or mention."
EGSIRAC J142104.34+530901.0,1,0,False,"The paper presents a large catalog of 57,434 sources and does not provide any individual analysis, measurements, or specific discussion of EGSIRAC J142104.34+530901.0."
DEEP2 13004429,3,0,False,"The provided papers are survey or catalog-based studies that include the object as part of a large dataset without providing any individual analysis, specific measurements, or discussion of the object itself."
DEEP2 13058226,3,0,False,"The object appears only as a member of large statistical samples or catalogs in the provided papers, with no specific mention or individual analysis of its properties."
EGSIRAC J141641.15+522557.8,1,0,False,"The paper presents a large catalog of 57,434 sources in the Extended Groth Strip and does not provide individual analysis or specific measurements for this particular object."
COSMOS2020 Classic  205182,2,0,False,"The provided papers describe the creation of the COSMOS2020 catalog containing 1.7 million sources, but they do not provide any individual analysis or specific discussion of the object COSMOS2020 Classic 205182."
COSMOS2015 253991,15,10,False,"The object 'COSMOS2015 253991' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in the context of large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers), it is merely a data point within a large sample and is not the subject of any individual study or specific discussion."
UVISTADR1 J095847.24+023824.8,3,0,False,The object appears only as a catalog entry in large-scale survey papers (UltraVISTA DR1 and COSMOS-DASH) and is not individually analyzed or discussed in any of the provided texts.
COSMOS2015 940990,4,0,False,"The object is merely an entry in large-scale photometric and structural catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 384469,4,0,False,"The object is identified by a catalog ID (COSMOS2015 384469) and appears only as a data point within large-scale survey catalogs or statistical samples, with no individual analysis or specific mention of this object in the provided abstracts."
COSMOS2015 280410,18,10,False,"The object 'COSMOS2015 280410' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers, it is merely a data point in a catalog and is not individually discussed, while the other papers mentioning '280-410' refer to numerical ranges (temperatures, concentrations, or measurements) unrelated to this astronomical object."
COSMOS2015 633614,15,10,False,"The object 'COSMOS2015 633614' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 catalog paper), it is never individually discussed, and the other papers mentioning the number '633614' are unrelated scientific papers (chemistry, physics, economics) where the number appears as a measurement, citation, or statistical value."
COSMOS2015 956930,2,0,False,"The provided papers describe the creation of the COSMOS2020 catalog and do not contain any specific discussion, measurements, or analysis of the individual object COSMOS2015 956930."
COSMOS2015 936218,13,6,False,"The object 'COSMOS2015 936218' is a catalog identifier from the COSMOS2015 survey; while it appears in several large-scale astronomical survey papers, it is merely a data point within a massive catalog and is not individually discussed, measured, or analyzed in any of the provided texts."
COSMOS2015 501415,4,0,False,"The object is merely an entry in large-scale photometric and morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 727589,2,0,False,"Both papers are catalog-based studies that present large datasets of galaxies without providing individual analysis, measurements, or specific discussions for the object COSMOS2015 727589."
OTELO 6250,5,0,False,"The object OTELO 6250 is merely a catalog entry within the OTELO survey, and none of the provided papers contain specific, individual discussion or analysis of this particular source."
COSMOS2015 851358,17,10,False,"The object 'COSMOS2015 851358' is a catalog identifier from the COSMOS survey, and while it appears in large-scale survey papers (such as those describing the COSMOS2015 or COSMOS2020 catalogs), it is merely a data point within a massive sample and is not individually discussed or analyzed."
SED ACO 851  45,4,0,False,"The object is a member of a large galaxy sample in Abell 851, but none of the provided abstracts mention this specific galaxy individually or provide unique measurements for it."
COSMOS2015 872292,3,0,False,"The provided papers are large-scale survey or catalog studies that use the object as a data point within a sample of thousands of galaxies, without providing any individual analysis or specific discussion of this object."
COSMOS2015 521573,15,10,False,"The object 'COSMOS2015 521573' is a catalog identifier for a galaxy in the COSMOS field; while it appears in large-scale survey papers (like the COSMOS/UltraVISTA catalog papers), it is merely a data point within a large sample and is not individually discussed, measured, or analyzed."
EGSIRAC J142106.11+531236.1,3,0,False,"The object appears only as a data point within large-scale survey catalogs and statistical samples, with no individual analysis or specific mention of it in the provided abstracts."
COSMOS2015 822054,18,10,False,"The object 'COSMOS2015 822054' is a catalog identifier for a galaxy in the COSMOS survey, and while it appears in several papers related to the COSMOS catalog, it is merely a member of a large dataset and is not individually discussed or analyzed in any of the provided texts."
COSMOS2015 975589,2,0,False,"The object is merely a catalog identifier from a large survey dataset and is not individually discussed or analyzed in either of the provided papers, which focus on statistical properties of large galaxy samples."
COSMOS2015 878113,15,10,False,"The object 'COSMOS2015 878113' is an identifier from a large photometric catalog; the papers provided either describe the catalog construction itself or are unrelated papers where the number '878113' appears coincidentally as a data point, coordinate, or table entry, rather than as the subject of individual scientific study."
COSMOS2015 378509,4,0,False,"The object is merely an entry in large-scale photometric or morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 881768,14,8,False,"The object 'COSMOS2015 881768' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in the context of large-scale surveys or as a numerical coincidence in unrelated physics papers (e.g., diffraction orders, spectroscopic line positions), it is never the subject of an individual study or specific scientific analysis."
COSMOS2015 916549,4,0,False,"The object is identified by a catalog ID (COSMOS2015 916549) and appears only in the context of large-scale survey papers that describe the construction of catalogs or statistical samples, with no individual analysis or mention of this specific source."
SDSS J170042.95+641553.4,1,0,False,"The object is likely one of the background QSOs used as a probe in the study, but the abstract does not mention it by name or provide specific findings for it individually."
CANDELS EGS F160W J141913.1+525157.1,7,0,False,"The object is identified as a catalog entry from the CANDELS/3D-HST surveys, and the provided papers are either large-scale photometric catalog releases or a statistical study of galaxy sizes in a sample, none of which discuss this specific object individually."
EGSIRAC J141932.59+525707.3,2,0,False,"The object is merely one of nearly 80,000 sources in a large statistical sample in the first paper and is not mentioned in the second paper, which focuses on a different catalog cross-match."
DES J151304.89+061144.4,1,0,False,"The paper describes the creation of a large galaxy cluster catalog and does not provide individual analysis, measurements, or specific discussion of DES J151304.89+061144.4."
[JPB2009] 186.3729437+18.1953173,1,0,False,"The paper is a catalog-focused study that lists globular cluster candidates in the Virgo cluster, and the object appears only as a member of this large survey sample without individual discussion."
ACS-GC 20188675,7,0,False,"The object ACS-GC 20188675 is an entry in the Advanced Camera for Surveys General Catalog (ACS-GC), and while it is mentioned in the context of studies using that catalog (such as the 2010 paper on AGN morphologies), it is merely one of thousands of data points in a statistical sample and is not individually discussed or analyzed."
COSMOS2015 292692,17,10,False,"The object 'COSMOS2015 292692' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers, it is merely a member of a statistical sample and is not individually discussed, and the other papers mentioning the number '292692' refer to unrelated project grant numbers."
COSMOS2015 268639,18,10,False,"The object 'COSMOS2015 268639' is a catalog identifier from the COSMOS2015 survey; while it appears in several large-scale survey papers and catalog-based studies, it is only present as a data point within a large sample or table and is never individually discussed, analyzed, or characterized."
COSMOS2015 1014084,1,0,False,"The paper describes a large spectroscopic survey catalog and does not provide any individual analysis, specific measurements, or discussion of the object COSMOS2015 1014084."
COSMOS2015 719338,14,8,False,"The object 'COSMOS2015 719338' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in papers describing these catalogs or using them for large-scale statistical samples, it is never singled out for individual study or specific measurement discussion."
CANDELS EGS F160W J141946.8+525448.1,4,0,False,"The provided papers are catalog release papers that describe the methodology for creating large datasets of thousands of objects, and the specific object is merely a member of these catalogs without any individual discussion or analysis."
COSMOS2015 624199,4,0,False,The object appears only as a data point within large statistical catalogs and surveys (COSMOS/UltraVISTA and COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers.
COSMOS2015 999287,1,0,False,The paper describes the general design and methodology of the zCOSMOS survey and does not provide individual analysis or specific measurements for the object COSMOS2015 999287.
COSMOS2015 889653,16,4,False,"The object 'COSMOS2015 889653' is a catalog identifier from the COSMOS2015 survey, and while it appears in the context of large-scale surveys and catalogs (such as UltraVISTA or Chandra COSMOS-Legacy), none of the provided papers contain a dedicated study or specific individual discussion of this particular source."
COSMOS2015 311672,16,10,False,"The object 'COSMOS2015 311672' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers), it is merely a data point in a table and is not the subject of individual study or specific discussion in any of the provided texts."
COSMOS2015 946796,16,8,False,"The object 'COSMOS2015 946796' is a catalog identifier from the COSMOS2015 survey; while it appears in papers related to the COSMOS field, it is merely a data point within a large catalog or sample and is not individually discussed or analyzed."
OTELO 6786,2,0,False,"Both papers describe the OTELO survey as a whole, presenting catalogs and general methodologies, without providing any specific analysis or discussion of the object OTELO 6786."
CANDELS EGS F160W J142031.2+530304.7,11,0,False,"The object is a catalog identifier from the CANDELS survey, and all the provided papers are large-scale survey or catalog papers that include this object as one of thousands of entries without providing any specific, individual analysis or discussion of it."
COSMOS2015 464535,16,10,False,"The object 'COSMOS2015 464535' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers) as a data point, it is not the subject of any individual study or specific discussion in the provided text."
SDSS J095852.03+022840.1,6,0,False,"The object appears only as a data point within large-scale survey catalogs (zCOSMOS, UltraVISTA, Galaxy Zoo DECaLS, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 913414,15,10,False,"The object 'COSMOS2015 913414' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers), it is merely a data point in a table and is not individually discussed, measured, or analyzed in any of the provided texts."
COSMOS2015 485045,4,0,False,"The object is identified by a catalog ID (COSMOS2015 485045) and appears only in the context of large-scale survey or catalog papers that describe general methodologies for thousands of sources, without providing specific analysis or discussion of this individual object."
COSMOS2015 274620,15,10,False,"The object 'COSMOS2015 274620' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in the context of large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers) or is coincidentally matched in unrelated non-astronomical papers due to its numerical string, it is never the subject of individual study or specific discussion."
COSMOS2015 341887,2,0,False,"Both papers are large-scale survey catalog publications that include the object as a data point within a massive sample, without providing any specific analysis or discussion of this individual galaxy."
COSMOS2015 587467,1,0,False,"The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual discussion, specific measurements, or analysis for the object COSMOS2015 587467."
COSMOS2015 496203,17,10,False,"The object 'COSMOS2015 496203' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in several papers, it is only present as a data point within large catalogs or as a numerical coincidence in unrelated physics/chemistry papers, with no individual discussion or analysis of this specific object."
COSMOS2015 923488,4,0,False,"The object is merely an entry in large-scale survey catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually discussed or analyzed in any of the provided papers."
COSMOS2015 934067,16,10,False,"The object 'COSMOS2015 934067' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 catalog paper), it is merely a data point in a table and is not the subject of individual study or specific discussion in any of the provided texts."
COSMOS2015 894702,16,9,False,"The object 'COSMOS2015 894702' is a catalog identifier for a galaxy in the COSMOS field; while it appears in several astronomical survey papers, it is merely a data point within a large sample and is not the subject of individual study or specific discussion in any of the provided texts."
COSMOS2015 338497,16,10,False,"The object 'COSMOS2015 338497' is a catalog identifier for a galaxy in the COSMOS survey; all papers mentioning it are either large-scale survey catalogs or unrelated papers where the number sequence appears coincidentally in text (e.g., as part of a percentage or confidence interval), with no individual study or discussion of this specific galaxy."
CANDELS EGS F160W J141907.9+524857.3,10,0,False,The object is only mentioned as a catalog entry within large-scale survey papers (3D-HST and CANDELS) and is not the subject of any individual study or specific analysis.
CANDELS EGS F160W J142002.9+525453.5,7,1,False,"The provided papers are either large-scale photometric catalog releases where the object appears only as a data point in a table, or a study of quasar variability that does not specifically discuss this individual object."
COSMOS2015 298000,3,0,False,"The provided papers describe the creation of the COSMOS2020 catalog and do not contain any individual discussion, analysis, or specific mention of the object COSMOS2015 298000."
CANDELS EGS F160W J142033.2+530559.2,6,0,False,The object is merely a catalog entry in large-scale photometric survey papers and is not individually discussed or analyzed.
SED ACO 851  65,8,0,False,"The object 'SED ACO 851 65' is a catalog identifier for a galaxy within the Abell 851 cluster, and while the provided papers discuss the cluster Abell 851 extensively, they do not single out this specific galaxy for individual study or description."
COSMOS 1368153,4,0,False,The object COSMOS 1368153 appears only as a data point within large-scale photometric and morphological catalogs and is not individually discussed or analyzed in any of the provided papers.
COSMOS2015 922632,15,10,False,"The object 'COSMOS2015 922632' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers), it is merely a data point in a table and is not individually discussed, analyzed, or characterized in any of the provided texts."
COSMOS2015 789409,16,10,False,"The object 'COSMOS2015 789409' is a catalog identifier for a galaxy in the COSMOS2015 survey; while it appears in papers describing the catalog or using it as part of a large statistical sample, none of the provided papers contain an individual study, specific measurement, or unique discussion of this specific galaxy."
COSMOS2015 284594,15,10,False,"The object 'COSMOS2015 284594' is a galaxy identifier from the COSMOS2015 catalog; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers) as a data point, it is not the subject of individual study, and the other papers mentioning '284594' are unrelated physics papers where the number refers to a grant project ID, not the astronomical object."
COSMOS2015 320861,4,0,False,"The object is merely a catalog entry in large-scale survey papers and is not individually discussed, analyzed, or highlighted in any of the provided abstracts."
COSMOS2015 939652,3,0,False,"The papers provided are large-scale survey or catalog papers that use the object as a data point within a statistical sample, without providing any individual analysis or specific discussion of this object."
COSMOS2015 272347,15,10,False,"The object 'COSMOS2015 272347' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 catalog or related studies), it is merely a data point in a large sample and is not the subject of individual analysis or discussion in any of the provided papers."
COSMOS2015 926236,18,10,False,"The object 'COSMOS2015 926236' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (COSMOS2015, COSMOS2020, COSMOS-DASH) as a data point within a massive catalog, it is not the subject of individual study or specific discussion in any of the provided texts."
CANDELS EGS F160W J142057.7+530056.6,6,0,False,The object is merely a catalog entry in large-scale survey papers describing photometric catalogs and does not receive any individual discussion or analysis.
COSMOS2015 675892,2,0,False,The provided papers describe the creation of a large-scale photometric catalog and do not mention or discuss this specific object individually.
COSMOS2015 878825,22,10,False,"The object 'COSMOS2015 878825' is a catalog identifier for a galaxy in the COSMOS field; while it appears in large survey papers and catalogs (like zCOSMOS or UltraVISTA), it is merely a data point within a large sample and is not the subject of any individual study or specific discussion."
[TSB2015] GLASS MACS1423-00410,1,0,False,The paper presents a statistical analysis of a sample of 76 galaxies and does not provide individual measurements or specific discussion for [TSB2015] GLASS MACS1423-00410.
CANDELS EGS F160W J142035.5+530401.6,6,0,False,The object is merely a catalog entry in large-scale photometric surveys (3D-HST and CANDELS) and is not individually discussed or analyzed in the provided papers.
COSMOS2015 247289,15,10,False,"The object 'COSMOS2015 247289' is a catalog identifier for a galaxy in the COSMOS field, and while it appears in large-scale survey papers (like zCOSMOS or UltraVISTA) that utilize such catalogs, it is never singled out for individual study or specific measurement in the provided text; the other papers mentioning '247-289' are merely citing page numbers or unrelated scientific literature."
[TSB2015] GLASS MACS2129-00340,1,0,False,The paper presents a statistical analysis of a sample of 76 galaxies and does not provide individual measurements or specific discussion for [TSB2015] GLASS MACS2129-00340.
COSMOS2015 891887,4,0,False,"The object is merely a catalog entry in large-scale survey papers (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided abstracts."
ASV 25,1,0,False,"The object ASV 25 is likely just one of the 38 objects with redshift measurements in the field of Q 0957+561, and the abstract does not mention it individually or provide specific findings for it."
